	inst_id	rna_plate	rna_well	pert_id	pert_iname	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id
439709	KDB009_VCAP_120H_X2_F1B4_DUO52HI53LO:E14	KDB009_VCAP_120H_X2	E14	TRCN0000000049	RNPS1	trt_sh	-666.0	-666	120	h	VCAP
440120	KDB010_ASC_96H_X2.A2_B7_DUO52HI53LO:I08	KDB010_ASC_96H_X2.A2	I08	TRCN0000199993	ERBB3	trt_sh	-666.0	-666	96	h	ASC
440685	KDB010_HEPG2_96H_X3_B2_DUO53HI52LO:H16	KDB010_HEPG2_96H_X3	H16	TRCN0000038094	GLTSCR1	trt_sh	-666.0	-666	96	h	HEPG2
440916	KDB010_HEPG2_96H_X3_B2_DUO53HI52LO:L09	KDB010_HEPG2_96H_X3	L09	TRCN0000000848	PRKCE	trt_sh	-666.0	-666	96	h	HEPG2
441894	KDB010_NPC_96H_X1.A2_B6_DUO52HI53LO:I07	KDB010_NPC_96H_X1.A2	I07	TRCN0000006293	BRAF	trt_sh	-666.0	-666	96	h	NPC
442115	KDB010_NPC_96H_X3.A2_B6_DUO52HI53LO:H03	KDB010_NPC_96H_X3.A2	H03	TRCN0000039565	GSK3B	trt_sh	-666.0	-666	96	h	NPC
443553	KDB010_VCAP_120H_X1_F1B4_DUO52HI53LO:J24	KDB010_VCAP_120H_X1	J24	TRCN0000003399	UBE3C	trt_sh	-666.0	-666	120	h	VCAP
446389	KDC001_HEPG2_96H_X2_B5_DUO52HI53LO:O22	KDC001_HEPG2_96H_X2	O22	TRCN0000047552	G3BP2	trt_sh	-666.0	-666	96	h	HEPG2
446396	KDC001_HEPG2_96H_X3_B5_DUO52HI53LO:K02	KDC001_HEPG2_96H_X3	K02	TRCN0000218125	GATAD2B	trt_sh	-666.0	-666	96	h	HEPG2
446539	KDC001_HEPG2_96H_X3_B5_DUO52HI53LO:M06	KDC001_HEPG2_96H_X3	M06	TRCN0000027281	IDH3G	trt_sh	-666.0	-666	96	h	HEPG2
446969	KDC001_HEPG2_96H_X3_B5_DUO52HI53LO:G03	KDC001_HEPG2_96H_X3	G03	TRCN0000015875	TEAD4	trt_sh	-666.0	-666	96	h	HEPG2
447037	KDC001_HEPG2_96H_X2_B5_DUO52HI53LO:P19	KDC001_HEPG2_96H_X2	P19	TRCN0000043360	VTI1A	trt_sh	-666.0	-666	96	h	HEPG2
447261	KDC001_VCAP_120H_X2_F1B4_DUO52HI53LO:F09	KDC001_VCAP_120H_X2	F09	TRCN0000049728	FEN1	trt_sh	-666.0	-666	120	h	VCAP
447620	KDC001_VCAP_120H_X1_F1B4_DUO52HI53LO:C20	KDC001_VCAP_120H_X1	C20	TRCN0000011769	MRGPRF	trt_sh	-666.0	-666	120	h	VCAP
450567	KDC002_HCC515_96H_X3_F1B5_DUO52HI53LO:D19	KDC002_HCC515_96H_X3	D19	TRCN0000064827	HIF1AN	trt_sh	-666.0	-666	96	h	HCC515
450576	KDC002_HCC515_96H_X2_F1B5_DUO52HI53LO:P21	KDC002_HCC515_96H_X2	P21	TRCN0000058500	IFNG	trt_sh	-666.0	-666	96	h	HCC515
450719	KDC002_HCC515_96H_X2_F1B5_DUO52HI53LO:G15	KDC002_HCC515_96H_X2	G15	TRCN0000078434	ODC1	trt_sh	-666.0	-666	96	h	HCC515
451822	KDC002_VCAP_120H_X2_F1B4_DUO52HI53LO:K08	KDC002_VCAP_120H_X2	K08	TRCN0000036379	B4GALNT1	trt_sh	-666.0	-666	120	h	VCAP
454677	KDC003_HA1E_96H_X1_F2B4_DUO52HI53LO:G03	KDC003_HA1E_96H_X1	G03	TRCN0000060851	OR5W2	trt_sh	-666.0	-666	96	h	HA1E
456459	KDC003_HEPG2_96H_X2_B5_DUO52HI53LO:B05	KDC003_HEPG2_96H_X2	B05	TRCN0000000000	UnTrt	ctl_untrt	-666.0	-666	96	h	HEPG2
456463	KDC003_HEPG2_96H_X3_B5_DUO52HI53LO:B05	KDC003_HEPG2_96H_X3	B05	TRCN0000000000	UnTrt	ctl_untrt	-666.0	-666	96	h	HEPG2
456591	KDC003_HEPG2_96H_X2_B5_DUO52HI53LO:F11	KDC003_HEPG2_96H_X2	F11	TRCN0000049938	ISG20	trt_sh	-666.0	-666	96	h	HEPG2
456882	KDC003_HEPG2_96H_X3_B5_DUO52HI53LO:C23	KDC003_HEPG2_96H_X3	C23	TRCN0000017302	TADA2A	trt_sh	-666.0	-666	96	h	HEPG2
458477	KDC004_A375_96H_X2_F2B4_DUO52HI53LO:P08	KDC004_A375_96H_X2	P08	TRCN0000003511	CASP4	trt_sh	-666.0	-666	96	h	A375
458756	KDC004_A375_96H_X2_F2B4_DUO52HI53LO:F01	KDC004_A375_96H_X2	F01	TRCN0000028503	MDH2	trt_sh	-666.0	-666	96	h	A375
460032	KDC004_A549_96H_X1_F1B5_DUO52HI53LO:G05	KDC004_A549_96H_X1	G05	TRCN0000050799	PARG	trt_sh	-666.0	-666	96	h	A549
460187	KDC004_A549_96H_X1_F1B5_DUO52HI53LO:G22	KDC004_A549_96H_X1	G22	TRCN0000075215	PPAT	trt_sh	-666.0	-666	96	h	A549
460345	KDC004_A549_96H_X1_F2B4_DUO52HI53LO:N15	KDC004_A549_96H_X1	N15	TRCN0000359271	SP140L	trt_sh	-666.0	-666	96	h	A549
462640	KDC004_PC3_96H_X2_F1B3_DUO52HI53LO:P07	KDC004_PC3_96H_X2	P07	TRCN0000011459	C5ORF62	trt_sh	-666.0	-666	96	h	PC3
465364	KDC005_A549_96H_X3_F1B2_DUO52HI53LO:M24	KDC005_A549_96H_X3	M24	TRCN0000020452	NKX2-1	trt_sh	-666.0	-666	96	h	A549
466338	KDC005_HA1E_96H_X1_F1B2_DUO52HI53LO:B17	KDC005_HA1E_96H_X1	B17	TRCN0000061245	ITPR1	trt_sh	-666.0	-666	96	h	HA1E
466401	KDC005_HA1E_96H_X2_F1B2_DUO52HI53LO:I04	KDC005_HA1E_96H_X2	I04	TRCN0000015816	MEF2C	trt_sh	-666.0	-666	96	h	HA1E
466569	KDC005_HA1E_96H_X1_F1B2_DUO52HI53LO:E22	KDC005_HA1E_96H_X1	E22	TRCN0000021340	POLR2C	trt_sh	-666.0	-666	96	h	HA1E
467299	KDC005_HCC515_96H_X2_F2B4_DUO52HI53LO:A15	KDC005_HCC515_96H_X2	A15	TRCN0000062352	GADD45A	trt_sh	-666.0	-666	96	h	HCC515
467462	KDC005_HCC515_96H_X2_F2B4_DUO52HI53LO:B17	KDC005_HCC515_96H_X2	B17	TRCN0000061245	ITPR1	trt_sh	-666.0	-666	96	h	HCC515
468144	KDC005_HEPG2_96H_X1_F1B4_DUO52HI53LO:B19	KDC005_HEPG2_96H_X1	B19	TRCN0000003536	C1S	trt_sh	-666.0	-666	96	h	HEPG2
469463	KDC005_VCAP_120H_X3_F1B4_DUO52HI53LO:O12	KDC005_VCAP_120H_X3	O12	TRCN0000208001	EMPTY_VECTOR	ctl_untrt	-666.0	-666	120	h	VCAP
471546	KDC006_A375_96H_X1_F1B3_DUO52HI53LO:B04	KDC006_A375_96H_X1	B04	TRCN0000002832	PTPN12	trt_sh	-666.0	-666	96	h	A375
473067	KDC006_HA1E_96H_X2_F1B2_DUO52HI53LO:E01	KDC006_HA1E_96H_X2	E01	TRCN0000077889	RASSF2	trt_sh	-666.0	-666	96	h	HA1E
473191	KDC006_HA1E_96H_X2_F1B2_DUO52HI53LO:G24	KDC006_HA1E_96H_X2	G24	TRCN0000014006	TAAR1	trt_sh	-666.0	-666	96	h	HA1E
473716	KDC006_HCC515_96H_X3_F1B5_DUO52HI53LO:M18	KDC006_HCC515_96H_X3	M18	TRCN0000045725	HARS	trt_sh	-666.0	-666	96	h	HCC515
477914	KDC007_HA1E_96H_X3_F1B2_DUO52HI53LO:C07	KDC007_HA1E_96H_X3	C07	TRCN0000021451	MAST4	trt_sh	-666.0	-666	96	h	HA1E
478743	KDC007_HCC515_96H_X2_F1B5_DUO52HI53LO:B21	KDC007_HCC515_96H_X2	B21	TRCN0000013847	EGR3	trt_sh	-666.0	-666	96	h	HCC515
478745	KDC007_HCC515_96H_X1_F1B5_DUO52HI53LO:L24	KDC007_HCC515_96H_X1	L24	TRCN0000013853	ELF1	trt_sh	-666.0	-666	96	h	HCC515
478926	KDC007_HCC515_96H_X3_F1B5_DUO52HI53LO:I18	KDC007_HCC515_96H_X3	I18	TRCN0000004821	HDAC2	trt_sh	-666.0	-666	96	h	HCC515
481484	KDC008_A375_96H_X1_F2B4_DUO52HI53LO:M13	KDC008_A375_96H_X1	M13	TRCN0000001500	ABL1	trt_sh	-666.0	-666	96	h	A375
481623	KDC008_A375_96H_X3_F2B4_DUO52HI53LO:J19	KDC008_A375_96H_X3	J19	TRCN0000003460	CAND1	trt_sh	-666.0	-666	96	h	A375
481916	KDC008_A375_96H_X1_F2B4_DUO52HI53LO:P08	KDC008_A375_96H_X1	P08	TRCN0000057234	HLA-DRB4	trt_sh	-666.0	-666	96	h	A375
482752	KDC008_HA1E_96H_X2_F1B2_DUO52HI53LO:F03	KDC008_HA1E_96H_X2	F03	TRCN0000039634	EGFR	trt_sh	-666.0	-666	96	h	HA1E
484020	KDC008_HCC515_96H_X2_F1B5_DUO52HI53LO:G16	KDC008_HCC515_96H_X2	G16	TRCN0000014723	TAL2	trt_sh	-666.0	-666	96	h	HCC515
484076	KDC008_HCC515_96H_X2_F1B5_DUO52HI53LO:F23	KDC008_HCC515_96H_X2	F23	TRCN0000061876	WNT7B	trt_sh	-666.0	-666	96	h	HCC515
484188	KDC008_HEPG2_96H_X3_B5_DUO52HI53LO:I04	KDC008_HEPG2_96H_X3	I04	TRCN0000008133	BDKRB2	trt_sh	-666.0	-666	96	h	HEPG2
484378	KDC008_HEPG2_96H_X1_F1B4_DUO52HI53LO:L24	KDC008_HEPG2_96H_X1	L24	TRCN0000051700	GALNS	trt_sh	-666.0	-666	96	h	HEPG2
484762	KDC008_HEPG2_96H_X2_F1B3_DUO52HI53LO:B23	KDC008_HEPG2_96H_X2	B23	TRCN0000078465	PISD	trt_sh	-666.0	-666	96	h	HEPG2
488611	KDC009_HA1E_96H_X2_B5_DUO52HI53LO:F10	KDC009_HA1E_96H_X2	F10	TRCN0000065108	AP2A1	trt_sh	-666.0	-666	96	h	HA1E
491203	KDC009_HCC515_96H_X3_F1B5_DUO52HI53LO:E24	KDC009_HCC515_96H_X3	E24	TRCN0000047010	OSGEP	trt_sh	-666.0	-666	96	h	HCC515
491404	KDC009_HCC515_96H_X3_F1B5_DUO52HI53LO:G18	KDC009_HCC515_96H_X3	G18	TRCN0000036112	TST	trt_sh	-666.0	-666	96	h	HCC515
492532	KDC009_HEPG2_96H_X2_F1B3_DUO52HI53LO:F24	KDC009_HEPG2_96H_X2	F24	TRCN0000037423	ULK3	trt_sh	-666.0	-666	96	h	HEPG2
494056	KDC009_MCF7_96H_X3_B4_DUO52HI53LO:G03	KDC009_MCF7_96H_X3	G03	TRCN0000038786	MBD6	trt_sh	-666.0	-666	96	h	MCF7
495281	KDC009_VCAP_120H_X3_B5_DUO52HI53LO:O10	KDC009_VCAP_120H_X3	O10	TRCN0000051804	G6PC	trt_sh	-666.0	-666	120	h	VCAP
497237	KDC010_A375_96H_X3_F2B4_DUO52HI53LO:M16	KDC010_A375_96H_X3	M16	TRCN0000063243	HYAL2	trt_sh	-666.0	-666	96	h	A375
497595	KDC010_A375_96H_X3_F2B4_DUO52HI53LO:H16	KDC010_A375_96H_X3	H16	TRCN0000052147	PRSS3	trt_sh	-666.0	-666	96	h	A375
498578	KDC010_HA1E_96H_X1_F1B2_DUO52HI53LO:K02	KDC010_HA1E_96H_X1	K02	TRCN0000005281	ORM1	trt_sh	-666.0	-666	96	h	HA1E
499326	KDC010_HCC515_96H_X2_F1B5_DUO52HI53LO:O02	KDC010_HCC515_96H_X2	O02	TRCN0000013914	ERG	trt_sh	-666.0	-666	96	h	HCC515
500446	KDC010_HEPG2_96H_X2_F1B4_DUO52HI53LO:P21	KDC010_HEPG2_96H_X2	P21	TRCN0000029304	LGALS3	trt_sh	-666.0	-666	96	h	HEPG2
500677	KDC010_HEPG2_96H_X3_B5_DUO52HI53LO:E23	KDC010_HEPG2_96H_X3	E23	TRCN0000078315	SGPL1	trt_sh	-666.0	-666	96	h	HEPG2
500751	KDC010_HEPG2_96H_X2_F1B4_DUO52HI53LO:C05	KDC010_HEPG2_96H_X2	C05	TRCN0000229613	UBAC2	trt_sh	-666.0	-666	96	h	HEPG2
504560	KDD001_HCC515_96H_X2_B5_DUO52HI53LO:H22	KDD001_HCC515_96H_X2	H22	TRCN0000022044	AKAP17A	trt_sh	-666.0	-666	96	h	HCC515
505369	KDD001_HEPG2_96H_X3_F2B5_DUO52HI53LO:N10	KDD001_HEPG2_96H_X3	N10	TRCN0000057198	C5	trt_sh	-666.0	-666	96	h	HEPG2
505414	KDD001_HEPG2_96H_X1_F2B5_DUO52HI53LO:O21	KDD001_HEPG2_96H_X1	O21	TRCN0000303497	CMAS	trt_sh	-666.0	-666	96	h	HEPG2
507207	KDD002_A375_96H_X1_F1B4_DUO52HI53LO:F07	KDD002_A375_96H_X1	F07	TRCN0000059683	ABCB1	trt_sh	-666.0	-666	96	h	A375
507352	KDD002_A375_96H_X3_F1B4_DUO52HI53LO:C20	KDD002_A375_96H_X3	C20	TRCN0000022326	EGLN2	trt_sh	-666.0	-666	96	h	A375
507375	KDD002_A375_96H_X1_F1B4_DUO52HI53LO:O21	KDD002_A375_96H_X1	O21	TRCN0000050634	FAAH	trt_sh	-666.0	-666	96	h	A375
508376	KDD002_A549_96H_X3_F1B5_DUO52HI53LO:H12	KDD002_A549_96H_X3	H12	TRCN0000001629	PIM2	trt_sh	-666.0	-666	96	h	A549
509365	KDD002_HA1E_96H_X1_F2B5_DUO52HI53LO:N06	KDD002_HA1E_96H_X1	N06	TRCN0000045634	YARS	trt_sh	-666.0	-666	96	h	HA1E
509564	KDD002_HCC515_96H_X2_B5_DUO52HI53LO:P20	KDD002_HCC515_96H_X2	P20	TRCN0000045234	CNNM2	trt_sh	-666.0	-666	96	h	HCC515
510488	KDD002_HCC515_96H_X2_B5_DUO52HI53LO:K09	KDD002_HCC515_96H_X2	K09	TRCN0000108061	ZNF350	trt_sh	-666.0	-666	96	h	HCC515
511123	KDD002_HEPG2_96H_X2_F2B5_DUO52HI53LO:H18	KDD002_HEPG2_96H_X2	H18	TRCN0000042883	SLC30A8	trt_sh	-666.0	-666	96	h	HEPG2
513927	KDD003_HCC515_96H_X3_B5_DUO52HI53LO:I01	KDD003_HCC515_96H_X3	I01	TRCN0000019885	MED4	trt_sh	-666.0	-666	96	h	HCC515
517724	KDD004_A375_96H_X1_F1B4_DUO52HI53LO:P04	KDD004_A375_96H_X1	P04	TRCN0000019177	SOX11	trt_sh	-666.0	-666	96	h	A375
517991	KDD004_A549_96H_X2_F1B5_DUO52HI53LO:M17	KDD004_A549_96H_X2	M17	TRCN0000006051	CKB	trt_sh	-666.0	-666	96	h	A549
518704	KDD004_HA1E_96H_X2_F2B5_DUO52HI53LO:E13	KDD004_HA1E_96H_X2	E13	TRCN0000051351	NAGPA	trt_sh	-666.0	-666	96	h	HA1E
519091	KDD004_HCC515_96H_X1_B5_DUO52HI53LO:G23	KDD004_HCC515_96H_X1	G23	TRCN0000036500	ARPC2	trt_sh	-666.0	-666	96	h	HCC515
520448	KDD004_HEPG2_96H_X1_B6_DUO52HI53LO:D06	KDD004_HEPG2_96H_X1	D06	TRCN0000021834	POLR2F	trt_sh	-666.0	-666	96	h	HEPG2
523460	KDD005_HCC515_96H_X1_B5_DUO52HI53LO:P11	KDD005_HCC515_96H_X1	P11	TRCN0000208001	EMPTY_VECTOR	ctl_untrt	-666.0	-666	96	h	HCC515
523928	KDD005_HCC515_96H_X1_B5_DUO52HI53LO:D24	KDD005_HCC515_96H_X1	D24	TRCN0000003130	PRKAB2	trt_sh	-666.0	-666	96	h	HCC515
524163	KDD005_HCC515_96H_X3_F2B4_DUO52HI53LO:C07	KDD005_HCC515_96H_X3	C07	TRCN0000016751	TAF8	trt_sh	-666.0	-666	96	h	HCC515
524255	KDD005_HCC515_96H_X2_F2B4_DUO52HI53LO:N02	KDD005_HCC515_96H_X2	N02	TRCN0000219007	ZBTB26	trt_sh	-666.0	-666	96	h	HCC515
525973	KDD006_A375_96H_X1_B5_DUO52HI53LO:O22	KDD006_A375_96H_X1	O22	TRCN0000007010	PLCB4	trt_sh	-666.0	-666	96	h	A375
526286	KDD006_A375_96H_X2_F1B2_DUO52HI53LO:H23	KDD006_A375_96H_X2	H23	TRCN0000082898	UNG	trt_sh	-666.0	-666	96	h	A375
527111	KDD006_A549_96H_X1_B5_DUO52HI53LO:I03	KDD006_A549_96H_X1	I03	TRCN0000016521	ZNF792	trt_sh	-666.0	-666	96	h	A549
529344	KDD006_HCC515_96H_X1_B5_DUO52HI53LO:N07	KDD006_HCC515_96H_X1	N07	TRCN0000016539	ZNF643	trt_sh	-666.0	-666	96	h	HCC515
529637	KDD006_HEPG2_96H_X1_F2B4_DUO52HI53LO:E18	KDD006_HEPG2_96H_X1	E18	TRCN0000008941	HCAR1	trt_sh	-666.0	-666	96	h	HEPG2
530000	KDD006_HEPG2_96H_X1_F2B4_DUO52HI53LO:C14	KDD006_HEPG2_96H_X1	C14	TRCN0000007460	STAT2	trt_sh	-666.0	-666	96	h	HEPG2
530423	KDD006_HT29_96H_X1_B4_DUO52HI53LO:B05	KDD006_HT29_96H_X1	B05	TRCN0000074918	FAM120A	trt_sh	-666.0	-666	96	h	HT29
531152	KDD006_HT29_96H_X3_B4_DUO52HI53LO:F13	KDD006_HT29_96H_X3	F13	TRCN0000046484	UQCRC1	trt_sh	-666.0	-666	96	h	HT29
531730	KDD006_MCF7_96H_X2_B4_DUO52HI53LO:I06	KDD006_MCF7_96H_X2	I06	TRCN0000000993	MAP3K5	trt_sh	-666.0	-666	96	h	MCF7
534995	KDD007_A549_96H_X3_F1B5_DUO52HI53LO:F09	KDD007_A549_96H_X3	F09	TRCN0000047397	ARHGAP9	trt_sh	-666.0	-666	96	h	A549
535790	KDD007_A549_96H_X1_F1B5_DUO52HI53LO:G16	KDD007_A549_96H_X1	G16	TRCN0000074754	RPS5	trt_sh	-666.0	-666	96	h	A549
535828	KDD007_A549_96H_X3_F1B5_DUO52HI53LO:G17	KDD007_A549_96H_X3	G17	TRCN0000042969	SLC12A7	trt_sh	-666.0	-666	96	h	A549
536245	KDD007_HA1E_96H_X3_F2B5_DUO52HI53LO:F16	KDD007_HA1E_96H_X3	F16	TRCN0000231550	MAX	trt_sh	-666.0	-666	96	h	HA1E
537373	KDD007_HCC515_96H_X1_B5_DUO52HI53LO:A05	KDD007_HCC515_96H_X1	A05	TRCN0000020147	SSX3	trt_sh	-666.0	-666	96	h	HCC515
537512	KDD007_HCC515_96H_X3_B5_DUO52HI53LO:O04	KDD007_HCC515_96H_X3	O04	TRCN0000108174	ZNF546	trt_sh	-666.0	-666	96	h	HCC515
537939	KDD007_VCAP_120H_X3_F1B4_DUO52HI53LO:N06	KDD007_VCAP_120H_X3	N06	TRCN0000039705	FLT3	trt_sh	-666.0	-666	120	h	VCAP
543202	KDD008_VCAP_120H_X3_F1B4_DUO52HI53LO:M18	KDD008_VCAP_120H_X3	M18	TRCN0000033259	KRAS	trt_sh	-666.0	-666	120	h	VCAP
543347	KDD008_VCAP_120H_X2_F1B4_DUO52HI53LO:J04	KDD008_VCAP_120H_X2	J04	TRCN0000078689	PI4KAP2	trt_sh	-666.0	-666	120	h	VCAP
545423	KDD009_HCC515_96H_X2_B5_DUO52HI53LO:L06	KDD009_HCC515_96H_X2	L06	TRCN0000039606	PIK3CA	trt_sh	-666.0	-666	96	h	HCC515
545844	KDD009_HCC515_96H_X3_B5_DUO52HI53LO:L22	KDD009_HCC515_96H_X3	L22	TRCN0000039737	TSC1	trt_sh	-666.0	-666	96	h	HCC515
547042	KDD010_A375_96H_X1_F1B4_DUO52HI53LO:O15	KDD010_A375_96H_X1	O15	TRCN0000040136	NBN	trt_sh	-666.0	-666	96	h	A375
547348	KDD010_A375_96H_X1_F1B4_DUO52HI53LO:D09	KDD010_A375_96H_X1	D09	TRCN0000012990	ZNF175	trt_sh	-666.0	-666	96	h	A375
548628	KDD010_HCC515_96H_X2_B5_DUO52HI53LO:D24	KDD010_HCC515_96H_X2	D24	TRCN0000158764	CDC123	trt_sh	-666.0	-666	96	h	HCC515
549797	KDD010_HEPG2_96H_X2_F2B4_DUO52HI53LO:F20	KDD010_HEPG2_96H_X2	F20	TRCN0000000000	UnTrt	ctl_untrt	-666.0	-666	96	h	HEPG2
551520	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:E21	KHW001_XC_6H_X1	E21	BRD-A37630846	daunorubicin	trt_cp	1.0	um	6	h	HS27A
551521	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:F21	KHW001_XC_6H_X1	F21	BRD-A37630846	daunorubicin	trt_cp	1.0	um	6	h	HS27A
551522	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:H21	KHW001_XC_6H_X1	H21	BRD-A37630846	daunorubicin	trt_cp	1.0	um	6	h	HS27A
551523	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:A19	KHW001_XC_6H_X1	A19	BRD-K09416995	lovastatin	trt_cp	10.0	um	6	h	HS27A
551524	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:B19	KHW001_XC_6H_X1	B19	BRD-K09416995	lovastatin	trt_cp	10.0	um	6	h	HS27A
551525	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:C19	KHW001_XC_6H_X1	C19	BRD-K09416995	lovastatin	trt_cp	10.0	um	6	h	HS27A
551526	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:D19	KHW001_XC_6H_X1	D19	BRD-K09416995	lovastatin	trt_cp	10.0	um	6	h	HS27A
551527	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:E19	KHW001_XC_6H_X1	E19	BRD-K09416995	lovastatin	trt_cp	10.0	um	6	h	HS27A
551528	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:F19	KHW001_XC_6H_X1	F19	BRD-K09416995	lovastatin	trt_cp	10.0	um	6	h	HS27A
551529	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:G19	KHW001_XC_6H_X1	G19	BRD-K09416995	lovastatin	trt_cp	1.0	um	6	h	HS27A
551530	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:H19	KHW001_XC_6H_X1	H19	BRD-K09416995	lovastatin	trt_cp	1.0	um	6	h	HS27A
551531	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:I19	KHW001_XC_6H_X1	I19	BRD-K09416995	lovastatin	trt_cp	1.0	um	6	h	HS27A
551532	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:J19	KHW001_XC_6H_X1	J19	BRD-K09416995	lovastatin	trt_cp	1.0	um	6	h	HS27A
551533	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:K19	KHW001_XC_6H_X1	K19	BRD-K09416995	lovastatin	trt_cp	1.0	um	6	h	HS27A
551534	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:L19	KHW001_XC_6H_X1	L19	BRD-K09416995	lovastatin	trt_cp	1.0	um	6	h	HS27A
551535	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:A21	KHW001_XC_6H_X1	A21	BRD-K02764265	methiazole	trt_cp	10.0	um	6	h	HS27A
551536	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:B21	KHW001_XC_6H_X1	B21	BRD-K02764265	methiazole	trt_cp	10.0	um	6	h	HS27A
551537	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:C21	KHW001_XC_6H_X1	C21	BRD-K02764265	methiazole	trt_cp	10.0	um	6	h	HS27A
551538	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:D21	KHW001_XC_6H_X1	D21	BRD-K02764265	methiazole	trt_cp	10.0	um	6	h	HS27A
551539	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:O20	KHW001_XC_6H_X1	O20	BRD-K02764265	methiazole	trt_cp	10.0	um	6	h	HS27A
551540	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:P20	KHW001_XC_6H_X1	P20	BRD-K02764265	methiazole	trt_cp	10.0	um	6	h	HS27A
551541	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:C20	KHW001_XC_6H_X1	C20	BRD-K02764365	methiazole	trt_cp	10.0	um	6	h	HS27A
551542	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:D20	KHW001_XC_6H_X1	D20	BRD-K02764365	methiazole	trt_cp	10.0	um	6	h	HS27A
551543	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:E20	KHW001_XC_6H_X1	E20	BRD-K02764365	methiazole	trt_cp	10.0	um	6	h	HS27A
551544	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:F20	KHW001_XC_6H_X1	F20	BRD-K02764365	methiazole	trt_cp	10.0	um	6	h	HS27A
551545	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:G20	KHW001_XC_6H_X1	G20	BRD-K02764365	methiazole	trt_cp	10.0	um	6	h	HS27A
551546	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:H20	KHW001_XC_6H_X1	H20	BRD-K02764365	methiazole	trt_cp	10.0	um	6	h	HS27A
551547	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:I20	KHW001_XC_6H_X1	I20	BRD-K02764365	methiazole	trt_cp	1.0	um	6	h	HS27A
551548	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:J20	KHW001_XC_6H_X1	J20	BRD-K02764365	methiazole	trt_cp	1.0	um	6	h	HS27A
551549	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:K20	KHW001_XC_6H_X1	K20	BRD-K02764365	methiazole	trt_cp	1.0	um	6	h	HS27A
551550	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:L20	KHW001_XC_6H_X1	L20	BRD-K02764365	methiazole	trt_cp	1.0	um	6	h	HS27A
551551	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:M20	KHW001_XC_6H_X1	M20	BRD-K02764365	methiazole	trt_cp	1.0	um	6	h	HS27A
551552	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:N20	KHW001_XC_6H_X1	N20	BRD-K02764365	methiazole	trt_cp	1.0	um	6	h	HS27A
551553	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:A23	KHW001_XC_6H_X1	A23	BRD-K81651477	parthenolide	trt_cp	10.0	um	6	h	HS27A
551554	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:B23	KHW001_XC_6H_X1	B23	BRD-K81651477	parthenolide	trt_cp	10.0	um	6	h	HS27A
551555	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:M22	KHW001_XC_6H_X1	M22	BRD-K81651477	parthenolide	trt_cp	10.0	um	6	h	HS27A
551556	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:N22	KHW001_XC_6H_X1	N22	BRD-K81651477	parthenolide	trt_cp	10.0	um	6	h	HS27A
551557	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:O22	KHW001_XC_6H_X1	O22	BRD-K81651477	parthenolide	trt_cp	10.0	um	6	h	HS27A
551558	KHW001_HS27A_6H_X1_F1B3_DUO52HI53LO:P22	KHW001_XC_6H_X1	P22	BRD-K81651477	parthenolide	trt_cp	10.0	um	6	h	HS27A
